sp_name,month,param_id,value
Box.Hill,11,CO,0.2
Box.Hill,11,NO2,7.04
Box.Hill,11,O3,20.55
Box.Hill,11,PM10,16.07
Box.Hill,11,SO2,-0.35
Box.Hill,12,API,0.43
Box.Hill,12,CO,0.16
Box.Hill,12,NO2,5.66
Box.Hill,12,O3,18.16
Box.Hill,12,PM10,14.86
Box.Hill,12,SO2,-0.17
Brighton,1,API,0.63
Brighton,1,NO2,5.6
Brighton,1,O3,20.26
Brighton,1,PM10,20.43
Brighton,2,API,0.63
Brighton,2,NO2,5.81
Brighton,2,O3,19.9
Brighton,2,PM10,18.28
Brighton,3,API,0.57
Brighton,3,NO2,7.97
Brighton,3,O3,18.32
Brighton,3,PM10,18.73
Brighton,4,API,0.74
Brighton,4,NO2,10.77
Brighton,4,O3,14.97
Brighton,4,PM10,18.2
Brighton,5,API,0.67
Brighton,5,NO2,12.27
Brighton,5,O3,13.21
Brighton,5,PM10,15.31
Brighton,6,API,0.67
Brighton,6,NO2,12.44
Brighton,6,O3,13.32
Brighton,6,PM10,14.25
Brighton,7,API,0.52
Brighton,7,NO2,12.0
Brighton,7,O3,15.04
Brighton,7,PM10,12.41
Brighton,8,API,0.47
Brighton,8,NO2,11.33
Brighton,8,O3,16.83
Brighton,8,PM10,12.3
Brighton,9,API,0.44
Brighton,9,NO2,8.96
Brighton,9,O3,20.8
Brighton,9,PM10,15.36
Brighton,10,API,0.46
Brighton,10,NO2,7.77
Brighton,10,O3,21.36
Brighton,10,PM10,16.87
Brighton,11,API,0.51
Brighton,11,NO2,7.01
Brighton,11,O3,21.79
Brighton,11,PM10,16.44
Brighton,12,API,0.45
Brighton,12,NO2,5.47
Brighton,12,O3,18.58
Brighton,12,PM10,16.31
Brooklyn,1,API,0.55
Brooklyn,1,PM10,23.66
Brooklyn,1,PPM2.5,8.26
Brooklyn,2,API,0.56
Brooklyn,2,PM10,23.38
Brooklyn,2,PPM2.5,7.59
Brooklyn,3,API,0.64
Brooklyn,3,PM10,23.98
Brooklyn,3,PPM2.5,7.26
Brooklyn,4,API,0.73
Brooklyn,4,PM10,20.56
Brooklyn,4,PPM2.5,7.13
Brooklyn,5,API,0.62
Brooklyn,5,PM10,15.71
Brooklyn,5,PPM2.5,7.75
Brooklyn,6,API,0.63
Brooklyn,6,PM10,20.02
Brooklyn,6,PPM2.5,7.58
Brooklyn,7,API,0.52
Brooklyn,7,PM10,20.61
Brooklyn,7,PPM2.5,6.8
Brooklyn,8,API,0.66
Brooklyn,8,PM10,21.66
Brooklyn,8,PPM2.5,7.18
Brooklyn,9,API,0.57
Brooklyn,9,PM10,22.22
Brooklyn,9,PPM2.5,5.76
Brooklyn,10,API,0.55
Brooklyn,10,PM10,24.01
Brooklyn,10,PPM2.5,7.14
Brooklyn,11,API,0.52
Brooklyn,11,PM10,22.56
Brooklyn,11,PPM2.5,6.5
Brooklyn,12,API,0.53
Brooklyn,12,PM10,21.24
Brooklyn,12,PPM2.5,5.95
Brooklyn School,1,PM10,28.16
Brooklyn School,2,PM10,30.59
Brooklyn School,3,PM10,26.97
Brooklyn School,4,PM10,24.82
Brooklyn School,5,PM10,25.67
Brooklyn School,6,PM10,28.45
Brooklyn School,7,PM10,25.67
Brooklyn School,8,PM10,20.62
Brooklyn School,9,PM10,19.53
Brooklyn School,10,PM10,28.62
Brooklyn School,11,PM10,35.01
Brooklyn School,12,PM10,28.45
Dandenong,1,API,0.63
Dandenong,1,NO2,7.19
Dandenong,1,O3,18.52
Dandenong,1,PM10,24.27
Dandenong,2,API,0.63
Dandenong,2,NO2,8.27
Dandenong,2,O3,17.33
Dandenong,2,PM10,24.17
Dandenong,3,API,0.58
Dandenong,3,NO2,9.78
Dandenong,3,O3,16.29
Dandenong,3,PM10,23.22
Dandenong,4,API,0.76
Dandenong,4,NO2,12.69
Dandenong,4,O3,12.55
Dandenong,4,PM10,22.07
Dandenong,5,API,0.69
