sp_name,year,month,param_id,PV
Alphington,2007,1,API,662.6400000000004
Alphington,2007,1,CO,208.69999999999908
Alphington,2007,1,NO2,4517.0
Alphington,2007,1,O3,17677.0
Alphington,2007,1,PM10,18534.800000000003
Alphington,2007,1,PPM2.5,144.92999999999998
Alphington,2007,1,SO2,239.0
Alphington,2007,2,API,446.8300000000001
Alphington,2007,2,CO,205.00000000000009
Alphington,2007,2,NO2,5288.0
Alphington,2007,2,O3,17520.0
Alphington,2007,2,PM10,15744.499999999995
Alphington,2007,2,PPM2.5,76.96000000000001
Alphington,2007,2,SO2,454.0
Alphington,2007,3,API,383.6300000000001
Alphington,2007,3,CO,228.19999999999968
Alphington,2007,3,NO2,6304.0
Alphington,2007,3,O3,12301.0
Alphington,2007,3,PM10,15767.100000000008
Alphington,2007,3,PPM2.5,68.46000000000001
Alphington,2007,3,SO2,590.0
Alphington,2007,4,API,545.7299999999996
Alphington,2007,4,CO,357.7000000000003
Alphington,2007,4,NO2,7797.0
Alphington,2007,4,O3,7284.0
Alphington,2007,4,PM10,16260.20000000001
Alphington,2007,4,PPM2.5,60.650000000000006
Alphington,2007,4,SO2,648.0
Alphington,2007,5,API,393.1599999999998
Alphington,2007,5,CO,317.39999999999975
Alphington,2007,5,NO2,8113.0
Alphington,2007,5,O3,7889.0
Alphington,2007,5,PM10,11404.399999999996
Alphington,2007,5,PPM2.5,71.31
Alphington,2007,5,SO2,466.0
Alphington,2007,6,API,531.2499999999997
Alphington,2007,6,CO,429.09999999999997
Alphington,2007,6,NO2,11714.0
Alphington,2007,6,O3,7630.0
Alphington,2007,6,PM10,11512.800000000008
Alphington,2007,6,PPM2.5,97.28999999999999
Alphington,2007,6,SO2,855.0
Alphington,2007,7,API,424.5699999999998
Alphington,2007,7,CO,369.1
Alphington,2007,7,NO2,11029.0
Alphington,2007,7,O3,9717.0
Alphington,2007,7,PM10,9063.499999999998
Alphington,2007,7,PPM2.5,82.71
Alphington,2007,7,SO2,668.0
Alphington,2007,8,API,388.05000000000024
Alphington,2007,8,CO,343.80000000000035
Alphington,2007,8,NO2,10504.0
Alphington,2007,8,O3,11209.0
Alphington,2007,8,PM10,11503.699999999992
Alphington,2007,8,PPM2.5,81.71
Alphington,2007,8,SO2,537.0
Alphington,2007,9,API,326.76000000000005
Alphington,2007,9,CO,248.89999999999907
Alphington,2007,9,NO2,8637.0
Alphington,2007,9,O3,12613.0
Alphington,2007,9,PM10,11851.699999999997
Alphington,2007,9,PPM2.5,52.01
Alphington,2007,9,SO2,184.0
Alphington,2007,10,API,345.5900000000002
Alphington,2007,10,CO,202.19999999999962
Alphington,2007,10,NO2,7989.0
Alphington,2007,10,O3,13847.0
Alphington,2007,10,PM10,14413.39999999998
Alphington,2007,10,PPM2.5,69.18
Alphington,2007,10,SO2,143.0
Alphington,2007,11,API,400.8400000000002
Alphington,2007,11,CO,194.09999999999934
Alphington,2007,11,NO2,7436.0
Alphington,2007,11,O3,13631.0
Alphington,2007,11,PM10,12249.000000000011
Alphington,2007,11,PPM2.5,60.370000000000005
Alphington,2007,11,SO2,239.0
Alphington,2007,12,API,353.9900000000001
Alphington,2007,12,CO,141.7
Alphington,2007,12,NO2,5864.0
Alphington,2007,12,O3,12498.0
Alphington,2007,12,PM10,13529.200000000004
Alphington,2007,12,PPM2.5,62.489999999999995
Alphington,2007,12,SO2,215.0
Altona North,2007,1,NO2,5127.0
Altona North,2007,1,O3,15607.0
Altona North,2007,1,SO2,919.0
Altona North,2007,2,NO2,5368.0
Altona North,2007,2,O3,16361.0
Altona North,2007,2,SO2,450.0
Altona North,2007,3,NO2,6591.0
Altona North,2007,3,O3,13112.0
Altona North,2007,3,SO2,1365.0
Altona North,2007,4,NO2,9500.0
Altona North,2007,4,O3,7600.0
Altona North,2007,4,SO2,1403.0
Altona North,2007,5,NO2,9051.0
Altona North,2007,5,O3,11099.0
Altona North,2007,5,SO2,548.0
Altona North,2007,6,NO2,8159.0
Altona North,2007,6,O3,12336.0
Altona North,2007,6,SO2,1080.0
Altona North,2007,7,NO2,8965.0
Altona North,2007,7,O3,11874.0
Altona North,2007,7,SO2,1048.0
Altona North,2007,8,NO2,8890.0
Altona North,2007,8,O3,13028.0
Altona North,2007,8,SO2,844.0
Altona North,2007,9,NO2,7487.0
Altona North,2007,9,O3,15050.0
Altona North,2007,9,SO2,716.0
Altona North,2007,10,NO2,5507.0
Altona North,2007,10,O3,17794.0
Altona North,2007,10,SO2,1055.0
Altona North,2007,11,NO2,4971.0
Altona North,2007,11,O3,16988.0
Altona North,2007,11,SO2,894.0
Altona North,2007,12,NO2,4926.0
Altona North,2007,12,O3,19026.0
Altona North,2007,12,SO2,1149.0
Box.Hill,2007,1,API,706.5400000000002
Box.Hill,2007,1,CO,164.4999999999991
Box.Hill,2007,1,NO2,4138.0
Box.Hill,2007,1,O3,11892.0
Box.Hill,2007,1,PM10,16640.79999999999
Box.Hill,2007,1,SO2,215.0
Box.Hill,2007,2,API,240.44000000000008
Box.Hill,2007,2,CO,73.89999999999999
Box.Hill,2007,2,NO2,3094.0
Box.Hill,2007,2,O3,7970.0
Box.Hill,2007,2,PM10,5692.699999999998
Box.Hill,2007,2,SO2,114.0
Box.Hill,2007,3,API,354.7799999999997
Box.Hill,2007,3,CO,153.89999999999938
Box.Hill,2007,3,NO2,7223.0
Box.Hill,2007,3,O3,12703.0
Box.Hill,2007,3,PM10,11875.09999999999
Box.Hill,2007,3,SO2,266.0
Box.Hill,2007,4,API,558.4499999999997
Box.Hill,2007,4,CO,241.6999999999995
Box.Hill,2007,4,NO2,9475.0
Box.Hill,2007,4,O3,10646.0
Box.Hill,2007,4,PM10,10632.399999999998
Box.Hill,2007,4,SO2,379.0
Box.Hill,2007,5,API,334.2299999999998
Box.Hill,2007,5,CO,187.69999999999834
Box.Hill,2007,5,NO2,7809.0
Box.Hill,2007,5,O3,11975.0
Box.Hill,2007,5,PM10,9955.500000000011
Box.Hill,2007,5,SO2,231.0
Box.Hill,2007,6,API,450.1100000000001
Box.Hill,2007,6,CO,318.49999999999926
Box.Hill,2007,6,NO2,10749.0
Box.Hill,2007,6,O3,6852.0
Box.Hill,2007,6,PM10,9638.000000000004
Box.Hill,2007,6,SO2,519.0
Box.Hill,2007,7,API,366.07000000000033
Box.Hill,2007,7,CO,244.39999999999887
Box.Hill,2007,7,NO2,8645.0
Box.Hill,2007,7,O3,10233.0
Box.Hill,2007,7,PM10,7336.599999999995
Box.Hill,2007,7,SO2,344.0
Box.Hill,2007,8,API,336.0300000000002
Box.Hill,2007,8,CO,240.1999999999995
Box.Hill,2007,8,NO2,8371.0
Box.Hill,2007,8,O3,12902.0
Box.Hill,2007,8,PM10,9558.800000000005
Box.Hill,2007,8,SO2,341.0
Box.Hill,2007,9,API,281.16000000000025
Box.Hill,2007,9,CO,154.19999999999914
Box.Hill,2007,9,NO2,5263.0
Box.Hill,2007,9,O3,14512.0
Box.Hill,2007,9,PM10,9645.099999999997
Box.Hill,2007,9,SO2,200.0
Box.Hill,2007,10,API,337.7300000000002
Box.Hill,2007,10,CO,180.29999999999976
Box.Hill,2007,10,NO2,6310.0
Box.Hill,2007,10,O3,15619.0
Box.Hill,2007,10,PM10,12548.4
Box.Hill,2007,10,SO2,304.0
Box.Hill,2007,11,API,386.73
Box.Hill,2007,11,CO,138.99999999999986
Box.Hill,2007,11,NO2,6143.0
Box.Hill,2007,11,O3,15766.0
Box.Hill,2007,11,PM10,11975.700000000012
Box.Hill,2007,11,SO2,242.0
Box.Hill,2007,12,API,351.8099999999999
Box.Hill,2007,12,CO,105.99999999999983
Box.Hill,2007,12,NO2,5188.0
Box.Hill,2007,12,O3,17584.0
Box.Hill,2007,12,PM10,12111.600000000011
Box.Hill,2007,12,SO2,235.0
Brighton,2007,1,API,666.7700000000011
Brighton,2007,1,NO2,4104.0
Brighton,2007,1,O3,16944.0
Brighton,2007,1,PM10,14230.300000000005
Brighton,2007,2,API,425.25000000000034
Brighton,2007,2,NO2,3606.0
Brighton,2007,2,O3,17704.0
Brighton,2007,2,PM10,12043.799999999996
Brighton,2007,3,API,364.6499999999996
Brighton,2007,3,NO2,4946.0
Brighton,2007,3,O3,15126.0
Brighton,2007,3,PM10,12286.499999999998
Brighton,2007,4,API,515.97
Brighton,2007,4,NO2,7998.0
Brighton,2007,4,O3,12393.0
Brighton,2007,4,PM10,12127.300000000005
Brighton,2007,5,API,342.5300000000001
Brighton,2007,5,NO2,7436.0
Brighton,2007,5,O3,12512.0
Brighton,2007,5,PM10,7122.6
Brighton,2007,6,API,415.4600000000008
Brighton,2007,6,NO2,7557.0
Brighton,2007,6,O3,12157.0
Brighton,2007,6,PM10,7778.299999999991
Brighton,2007,7,API,358.78000000000014
Brighton,2007,7,NO2,7778.0
Brighton,2007,7,O3,12471.0
Brighton,2007,7,PM10,6141.5000000000055
Brighton,2007,8,API,345.02999999999986
Brighton,2007,8,NO2,8777.0
Brighton,2007,8,O3,13242.0
Brighton,2007,8,PM10,8504.199999999997
Brighton,2007,9,API,299.9800000000001
Brighton,2007,9,NO2,6572.0
Brighton,2007,9,O3,15479.0
Brighton,2007,9,PM10,9249.7
Brighton,2007,10,API,337.2499999999994
Brighton,2007,10,NO2,5692.0
Brighton,2007,10,O3,17334.0
Brighton,2007,10,PM10,11872.199999999997
Brighton,2007,11,API,405.7299999999991
Brighton,2007,11,NO2,5706.0
Brighton,2007,11,O3,17192.0
Brighton,2007,11,PM10,10801.5
Brighton,2007,12,API,354.4800000000007
Brighton,2007,12,NO2,4817.0
Brighton,2007,12,O3,17390.0
Brighton,2007,12,PM10,11370.900000000003
Dandenong,2007,1,API,638.7499999999998
Dandenong,2007,1,NO2,5281.0
Dandenong,2007,1,O3,14238.0
Dandenong,2007,1,PM10,19631.0
Dandenong,2007,2,API,434.0799999999999
Dandenong,2007,2,NO2,5686.0
Dandenong,2007,2,O3,14831.0
Dandenong,2007,2,PM10,19317.300000000007
Dandenong,2007,3,API,389.88
Dandenong,2007,3,NO2,7003.0
Dandenong,2007,3,O3,12968.0
Dandenong,2007,3,PM10,17957.900000000005
Dandenong,2007,4,API,557.7600000000001
Dandenong,2007,4,NO2,10096.0
Dandenong,2007,4,O3,8927.0
Dandenong,2007,4,PM10,18490.99999999999
Dandenong,2007,5,API,379.9399999999993
Dandenong,2007,5,NO2,7748.0
Dandenong,2007,5,O3,10216.0
Dandenong,2007,5,PM10,11008.900000000001
Dandenong,2007,6,API,497.54999999999944
Dandenong,2007,6,NO2,10415.0
Dandenong,2007,6,O3,8215.0
Dandenong,2007,6,PM10,12549.50000000001
Dandenong,2007,7,API,398.7400000000001
Dandenong,2007,7,NO2,8879.0
Dandenong,2007,7,O3,9846.0
Dandenong,2007,7,PM10,8474.399999999992
Dandenong,2007,8,API,361.6300000000002
Dandenong,2007,8,NO2,9024.0
Dandenong,2007,8,O3,10164.0
Dandenong,2007,8,PM10,9827.299999999996
Dandenong,2007,9,API,318.05000000000035
Dandenong,2007,9,NO2,7117.0
Dandenong,2007,9,O3,12857.0
Dandenong,2007,9,PM10,10888.199999999995
Dandenong,2007,10,API,365.05000000000035
Dandenong,2007,10,NO2,6365.0
Dandenong,2007,10,O3,14005.0
Dandenong,2007,10,PM10,15723.400000000014
Dandenong,2007,11,API,415.48
Dandenong,2007,11,NO2,6216.0
Dandenong,2007,11,O3,13976.0
Dandenong,2007,11,PM10,15767.10000000002
Dandenong,2007,12,API,364.16000000000014
Dandenong,2007,12,NO2,5046.0
Dandenong,2007,12,O3,15108.0
Dandenong,2007,12,PM10,15230.600000000011
Footscray,2007,1,API,596.0200000000006
Footscray,2007,1,CO,144.59999999999934
Footscray,2007,1,NO2,6110.0
Footscray,2007,1,O3,13668.0
Footscray,2007,1,PM10,17725.099999999973
Footscray,2007,1,PPM2.5,87.13000000000001
Footscray,2007,1,SO2,806.0
Footscray,2007,2,API,464.78000000000003
Footscray,2007,2,CO,141.09999999999977
Footscray,2007,2,NO2,6934.0
Footscray,2007,2,O3,14215.0
Footscray,2007,2,PM10,16567.800000000003
