sp_name,year,month,param_id,value
Altona North,2015.0,5.0,SO2,1069.0
Altona North,2015.0,6.0,NO2,8462.0
Altona North,2015.0,6.0,SO2,853.0
Altona North,2015.0,7.0,NO2,7928.0
Altona North,2015.0,7.0,SO2,1276.0
Altona North,2015.0,8.0,NO2,6561.0
Altona North,2015.0,8.0,SO2,1380.0
Altona North,2015.0,9.0,NO2,5871.0
Altona North,2015.0,9.0,SO2,989.0
Altona North,2015.0,10.0,NO2,6163.0
Altona North,2015.0,10.0,SO2,544.0
Altona North,2015.0,11.0,NO2,4787.0
Altona North,2015.0,11.0,SO2,1234.0
Altona North,2015.0,12.0,NO2,5013.0
Altona North,2015.0,12.0,SO2,1635.0
Box.Hill,2015.0,1.0,API,330.0099998259995
Box.Hill,2015.0,1.0,CO,-118.40000256699956
Box.Hill,2015.0,1.0,NO2,3560.0
Box.Hill,2015.0,1.0,O3,11946.0
Box.Hill,2015.0,1.0,PM10,13407.599999958002
Box.Hill,2015.0,1.0,SO2,-930.0
Box.Hill,2015.0,2.0,API,352.9699989440005
Box.Hill,2015.0,2.0,CO,-144.40000359599952
Box.Hill,2015.0,2.0,NO2,4297.0
Box.Hill,2015.0,2.0,O3,11346.0
Box.Hill,2015.0,2.0,PM10,14659.899995947999
Box.Hill,2015.0,2.0,SO2,-1141.0
Box.Hill,2015.0,3.0,API,307.6099995169996
Box.Hill,2015.0,3.0,CO,-363.0000013860001
Box.Hill,2015.0,3.0,NO2,4909.0
Box.Hill,2015.0,3.0,O3,10160.0
Box.Hill,2015.0,3.0,PM10,1265.5999951620004
Box.Hill,2015.0,3.0,SO2,-860.0
Brighton,2015.0,1.0,API,332.4799998619999
Brighton,2015.0,1.0,NO2,3021.0
Brighton,2015.0,1.0,O3,12064.0
Brighton,2015.0,1.0,PM10,13344.499991273997
Brighton,2015.0,2.0,API,342.85999852600014
Brighton,2015.0,2.0,NO2,3177.0
Brighton,2015.0,2.0,O3,11491.0
Brighton,2015.0,2.0,PM10,12325.800013026006
Brighton,2015.0,3.0,API,338.60999886599944
Brighton,2015.0,3.0,O3,11321.0
Brighton,2015.0,3.0,PM10,1185.2999984770001
Brighton,2015.0,4.0,API,379.10999965399964
Brighton,2015.0,4.0,O3,10213.0
Brighton,2015.0,5.0,API,354.72999961999966
Brighton,2015.0,5.0,O3,9435.0
Brighton,2015.0,6.0,API,405.4499998989997
Brighton,2015.0,6.0,O3,5376.0
Brighton,2015.0,7.0,API,324.37000024699955
Brighton,2015.0,7.0,O3,9201.0
Brighton,2015.0,8.0,API,291.19000076999976
Brighton,2015.0,8.0,O3,11097.0
Brighton,2015.0,9.0,API,294.3900007279999
Brighton,2015.0,9.0,O3,13100.0
Brighton,2015.0,10.0,API,353.2799997750002
Brighton,2015.0,10.0,O3,14647.0
Brighton,2015.0,11.0,API,264.2700003869998
Brighton,2015.0,11.0,O3,12709.0
Brighton,2015.0,12.0,API,89.059999846
Brighton,2015.0,12.0,O3,13831.0
Brooklyn,2015.0,1.0,API,363.79999867200047
Brooklyn,2015.0,1.0,PM10,15533.199984986
Brooklyn,2015.0,2.0,API,428.47999919700004
Brooklyn,2015.0,2.0,PM10,16733.39996093899
Brooklyn,2015.0,3.0,API,415.3099983580009
Brooklyn,2015.0,3.0,PM10,18618.899951951997
Brooklyn,2015.0,4.0,API,462.33999810500046
Brooklyn,2015.0,4.0,PM10,15464.399996988992
Brooklyn,2015.0,5.0,API,378.4599998929999
Brooklyn,2015.0,5.0,PM10,16208.000044372011
Brooklyn,2015.0,6.0,API,406.53999959000055
Brooklyn,2015.0,6.0,PM10,13479.300008513002
Brooklyn,2015.0,7.0,API,338.3799991950003
Brooklyn,2015.0,7.0,PM10,13541.399978862999
Brooklyn,2015.0,8.0,API,297.3600006460003
Brooklyn,2015.0,8.0,PM10,11746.999996740999
Brooklyn,2015.0,9.0,API,302.2000003709999
Brooklyn,2015.0,9.0,PM10,12273.799997331998
Brooklyn,2015.0,10.0,API,379.82999930000017
Brooklyn,2015.0,10.0,PM10,21591.300009636005
Brooklyn,2015.0,11.0,API,312.91000001599997
Brooklyn,2015.0,11.0,PM10,15171.800040857002
Brooklyn,2015.0,12.0,API,366.23999907599966
Brooklyn,2015.0,12.0,PM10,18986.599954949994
Churchill,2015.0,3.0,BPM2.5,858.20001041
Churchill,2015.0,4.0,BPM2.5,6228.200007806002
Churchill,2015.0,5.0,BPM2.5,3845.3000003379993
Churchill,2015.0,6.0,BPM2.5,6605.499999157001
Churchill,2015.0,7.0,BPM2.5,5648.599991423991
Churchill,2015.0,8.0,BPM2.5,4142.000000406001
Churchill,2015.0,9.0,BPM2.5,4012.500002149999
Churchill,2015.0,10.0,BPM2.5,4087.5000021310016
Churchill,2015.0,11.0,BPM2.5,2869.9000029639988
Churchill,2015.0,12.0,BPM2.5,4107.599997636
Dandenong,2015.0,1.0,API,333.30999961199996
Dandenong,2015.0,1.0,NO2,4103.0
Dandenong,2015.0,1.0,O3,11958.0
Dandenong,2015.0,1.0,PM10,14299.399998659996
Dandenong,2015.0,2.0,API,344.17999853900017
Dandenong,2015.0,2.0,NO2,4704.0
Dandenong,2015.0,2.0,O3,11028.0
Dandenong,2015.0,2.0,PM10,14808.799981883001
Dandenong,2015.0,3.0,API,301.10999926199986
Dandenong,2015.0,3.0,NO2,5412.0
Dandenong,2015.0,3.0,O3,9866.0
Dandenong,2015.0,3.0,PM10,13647.000002416997
Dandenong,2015.0,4.0,API,415.74999909600007
Dandenong,2015.0,4.0,NO2,8120.0
Dandenong,2015.0,4.0,O3,8839.0
Dandenong,2015.0,4.0,PM10,12434.90000506199
Dandenong,2015.0,5.0,API,350.36999963599965
Dandenong,2015.0,5.0,NO2,7484.0
Dandenong,2015.0,5.0,O3,10195.0
Dandenong,2015.0,5.0,PM10,9961.999998890999
Dandenong,2015.0,6.0,API,421.5199999749996
Dandenong,2015.0,6.0,NO2,9838.0
Dandenong,2015.0,6.0,O3,7129.0
Dandenong,2015.0,6.0,PM10,9087.299990211
Dandenong,2015.0,7.0,API,313.63999936299956
Dandenong,2015.0,7.0,NO2,8324.0
Dandenong,2015.0,7.0,O3,9748.0
Dandenong,2015.0,7.0,PM10,8089.299998509001
Dandenong,2015.0,8.0,API,308.3900003789999
Dandenong,2015.0,8.0,NO2,7998.0
Dandenong,2015.0,8.0,O3,11246.0
Dandenong,2015.0,8.0,PM10,9082.700007402002
Dandenong,2015.0,9.0,API,265.26000033500026
Dandenong,2015.0,9.0,NO2,6816.0
Dandenong,2015.0,9.0,O3,11905.0
Dandenong,2015.0,9.0,PM10,10317.899986846005
Dandenong,2015.0,10.0,API,357.15999907700007
Dandenong,2015.0,10.0,NO2,7772.0
Dandenong,2015.0,10.0,O3,13530.0
Dandenong,2015.0,10.0,PM10,17619.49998774699
Dandenong,2015.0,11.0,API,303.8700006869997
Dandenong,2015.0,11.0,NO2,5635.0
Dandenong,2015.0,11.0,O3,11446.0
Dandenong,2015.0,11.0,PM10,11653.100031937
Dandenong,2015.0,12.0,API,341.25999880300014
Dandenong,2015.0,12.0,NO2,5291.0
Dandenong,2015.0,12.0,O3,13764.0
Dandenong,2015.0,12.0,PM10,16571.100013405998
Footscray,2015.0,1.0,API,350.55999915100034
Footscray,2015.0,1.0,CO,237.7000060179993
Footscray,2015.0,1.0,HPM10,85.0
Footscray,2015.0,1.0,NO2,4556.0
Footscray,2015.0,1.0,O3,11433.0
Footscray,2015.0,1.0,PM10,12596.399986049999
Footscray,2015.0,1.0,PPM2.5,69.7
Footscray,2015.0,1.0,SO2,147.0
Footscray,2015.0,2.0,API,373.43999807100016
Footscray,2015.0,2.0,CO,190.9000050400007
Footscray,2015.0,2.0,HPM10,98.0
Footscray,2015.0,2.0,NO2,5600.0
Footscray,2015.0,2.0,O3,10867.0
Footscray,2015.0,2.0,PM10,11637.300027877
Footscray,2015.0,2.0,PPM2.5,61.300000000000004
Footscray,2015.0,2.0,SO2,840.0
Footscray,2015.0,3.0,API,104.53999945000002
Footscray,2015.0,3.0,BPM2.5,4463.999995388001
Footscray,2015.0,3.0,CO,218.00000460800152
Footscray,2015.0,3.0,NO2,6537.0
Footscray,2015.0,3.0,O3,10191.0
Footscray,2015.0,3.0,PM10,16818.899996754004
Footscray,2015.0,3.0,PPM2.5,69.7
Footscray,2015.0,3.0,SO2,208.0
Footscray,2015.0,4.0,BPM2.5,5937.99999750401
Footscray,2015.0,4.0,CO,279.40000486599956
Footscray,2015.0,4.0,NO2,8271.0
Footscray,2015.0,4.0,O3,9313.0
Footscray,2015.0,4.0,PM10,11228.800001572003
Footscray,2015.0,4.0,PPM2.5,68.0
Footscray,2015.0,5.0,BPM2.5,2903.100011193999
Footscray,2015.0,5.0,CO,293.10000540900074
Footscray,2015.0,5.0,NO2,8090.0
Footscray,2015.0,5.0,O3,9721.0
Footscray,2015.0,5.0,PM10,9508.700007495003
Footscray,2015.0,5.0,PPM2.5,67.8
Footscray,2015.0,6.0,BPM2.5,5884.7000072349965
Footscray,2015.0,6.0,CO,342.60000440400285
Footscray,2015.0,6.0,NO2,10638.0
Footscray,2015.0,6.0,O3,7172.0
Footscray,2015.0,6.0,PM10,10871.900011833997
Footscray,2015.0,6.0,PPM2.5,90.2
Footscray,2015.0,7.0,BPM2.5,4975.900008346004
Footscray,2015.0,7.0,CO,304.20000513300107
Footscray,2015.0,7.0,NO2,8832.0
Footscray,2015.0,7.0,O3,9711.0
Footscray,2015.0,7.0,PM10,7290.7999979689985
Footscray,2015.0,7.0,PPM2.5,43.699999999999996
Footscray,2015.0,8.0,BPM2.5,4444.999992288001
Footscray,2015.0,8.0,CO,283.3000052020004
Footscray,2015.0,8.0,NO2,8403.0
Footscray,2015.0,8.0,O3,10492.0
Footscray,2015.0,8.0,PM10,8665.899992851999
Footscray,2015.0,8.0,PPM2.5,24.11
Footscray,2015.0,9.0,BPM2.5,4426.199997386
Footscray,2015.0,9.0,CO,258.9000041759995
Footscray,2015.0,9.0,NO2,7476.0
Footscray,2015.0,9.0,O3,11544.0
Footscray,2015.0,9.0,PM10,10110.800001500002
Footscray,2015.0,9.0,PPM2.5,54.419999999999995
Footscray,2015.0,10.0,BPM2.5,6294.600002549002
Footscray,2015.0,10.0,NO2,7642.0
Footscray,2015.0,10.0,O3,14467.0
Footscray,2015.0,10.0,PM10,16023.900035670007
Footscray,2015.0,10.0,PPM2.5,81.00000000000001
Footscray,2015.0,11.0,BPM2.5,4247.499996760004
Footscray,2015.0,11.0,NO2,6129.0
Footscray,2015.0,11.0,O3,11485.0
Footscray,2015.0,11.0,PM10,12939.600023399998
Footscray,2015.0,11.0,PPM2.5,53.3
Footscray,2015.0,12.0,BPM2.5,5573.499997817998
Footscray,2015.0,12.0,NO2,6347.0
Footscray,2015.0,12.0,O3,12477.0
Footscray,2015.0,12.0,PM10,16733.699999022
Footscray,2015.0,12.0,PPM2.5,68.79999999999998
Geelong South,2015.0,1.0,API,353.4799993559998
Geelong South,2015.0,1.0,CO,46.70000068499997
Geelong South,2015.0,1.0,NO2,2087.0
Geelong South,2015.0,1.0,O3,11983.0
Geelong South,2015.0,1.0,PM10,14659.200004072001
Geelong South,2015.0,1.0,SO2,315.0
Geelong South,2015.0,2.0,API,362.70999978000066
Geelong South,2015.0,2.0,CO,57.300000799999786
Geelong South,2015.0,2.0,NO2,2019.0
Geelong South,2015.0,2.0,O3,11744.0
Geelong South,2015.0,2.0,PM10,12468.900018535003
Geelong South,2015.0,2.0,SO2,354.0
Geelong South,2015.0,3.0,API,300.209999703
Geelong South,2015.0,3.0,CO,40.700000567000046
Geelong South,2015.0,3.0,NO2,3406.0
Geelong South,2015.0,3.0,O3,11213.0
Geelong South,2015.0,3.0,PM10,13888.399962722997
Geelong South,2015.0,3.0,SO2,373.0
Geelong South,2015.0,4.0,API,400.9700000729993
Geelong South,2015.0,4.0,CO,69.10000099099967
Geelong South,2015.0,4.0,NO2,4093.0
Geelong South,2015.0,4.0,O3,11612.0
Geelong South,2015.0,4.0,PM10,12776.599974627998
Geelong South,2015.0,4.0,SO2,435.0
Geelong South,2015.0,5.0,API,380.9400001149998
Geelong South,2015.0,5.0,CO,89.00000114899983
Geelong South,2015.0,5.0,NO2,5134.0
Geelong South,2015.0,5.0,O3,12047.0
Geelong South,2015.0,5.0,PM10,11984.300036941002
Geelong South,2015.0,5.0,SO2,349.0
Geelong South,2015.0,6.0,API,364.36999993499927
Geelong South,2015.0,6.0,CO,114.70000145599958
Geelong South,2015.0,6.0,NO2,5702.0
Geelong South,2015.0,6.0,O3,9730.0
Geelong South,2015.0,6.0,PM10,7269.5000017719985
Geelong South,2015.0,6.0,SO2,505.0
Geelong South,2015.0,7.0,API,318.98999928899974
Geelong South,2015.0,7.0,CO,104.30000142599928
Geelong South,2015.0,7.0,NO2,5523.0
Geelong South,2015.0,7.0,O3,11741.0
Geelong South,2015.0,7.0,PM10,9644.200004480008
Geelong South,2015.0,7.0,SO2,306.0
Geelong South,2015.0,8.0,API,286.6900007669997
Geelong South,2015.0,8.0,CO,79.60000118399955
Geelong South,2015.0,8.0,NO2,3849.0
Geelong South,2015.0,8.0,O3,13982.0
Geelong South,2015.0,8.0,PM10,8209.200006901998
Geelong South,2015.0,8.0,SO2,263.0
Geelong South,2015.0,9.0,API,292.3099998649995
Geelong South,2015.0,9.0,CO,81.10000107799945
Geelong South,2015.0,9.0,NO2,4349.0
Geelong South,2015.0,9.0,O3,13157.0
Geelong South,2015.0,9.0,PM10,9009.600020707006
Geelong South,2015.0,9.0,SO2,149.0
Geelong South,2015.0,10.0,API,407.0799983280003
Geelong South,2015.0,10.0,CO,82.90000131499943
Geelong South,2015.0,10.0,NO2,3073.0
Geelong South,2015.0,10.0,O3,15782.0
Geelong South,2015.0,10.0,PM10,23461.299953954003
Geelong South,2015.0,10.0,SO2,235.0
Geelong South,2015.0,11.0,API,324.9199994299999
Geelong South,2015.0,11.0,CO,55.60000075799976
Geelong South,2015.0,11.0,NO2,1787.0
Geelong South,2015.0,11.0,O3,12916.0
Geelong South,2015.0,11.0,PM10,19622.50007085999
Geelong South,2015.0,11.0,SO2,100.0
Geelong South,2015.0,12.0,API,386.8499987370009
Geelong South,2015.0,12.0,CO,63.30000116599986
Geelong South,2015.0,12.0,NO2,2903.0
Geelong South,2015.0,12.0,O3,13330.0
Geelong South,2015.0,12.0,PM10,16212.000004368
Geelong South,2015.0,12.0,SO2,232.0
Melton,2015.0,1.0,O3,12839.0
Melton,2015.0,2.0,O3,13393.0
Melton,2015.0,3.0,O3,11048.0
Melton,2015.0,4.0,O3,9883.0
Melton,2015.0,5.0,O3,12560.0
Melton,2015.0,6.0,O3,10599.0
Melton,2015.0,7.0,O3,12963.0
Melton,2015.0,8.0,O3,13933.0
Melton,2015.0,9.0,O3,13949.0
Melton,2015.0,10.0,O3,15710.0
Melton,2015.0,11.0,O3,12922.0
Melton,2015.0,12.0,O3,15310.0
Moe,2015.0,6.0,BPM2.5,5057.299999239999
Moe,2015.0,7.0,BPM2.5,5081.499999840999
Moe,2015.0,8.0,BPM2.5,4418.599999533004
Moe,2015.0,9.0,BPM2.5,4110.700001053999
Moe,2015.0,10.0,BPM2.5,5126.1999924409965
Moe,2015.0,11.0,BPM2.5,3305.3000053050014
Moe,2015.0,12.0,BPM2.5,4662.099999781998
Mooroolbark,2015.0,1.0,API,307.9699993869999
Mooroolbark,2015.0,1.0,CO,76.30000114499948
Mooroolbark,2015.0,1.0,NO2,5059.0
Mooroolbark,2015.0,1.0,O3,12105.0
Mooroolbark,2015.0,1.0,PM10,12254.90001286599
Mooroolbark,2015.0,2.0,API,348.1699986960004
Mooroolbark,2015.0,2.0,CO,85.4000013289996
Mooroolbark,2015.0,2.0,NO2,4315.0
Mooroolbark,2015.0,2.0,O3,10772.0
Mooroolbark,2015.0,2.0,PM10,12266.799987661994
Mooroolbark,2015.0,3.0,API,372.77999846400013
Mooroolbark,2015.0,3.0,O3,10205.0
Mooroolbark,2015.0,4.0,API,458.3999989379996
Mooroolbark,2015.0,4.0,O3,9225.0
Mooroolbark,2015.0,5.0,API,391.7799997099998
Mooroolbark,2015.0,5.0,O3,10044.0
Mooroolbark,2015.0,6.0,API,495.4199996869995
Mooroolbark,2015.0,6.0,O3,6818.0
Mooroolbark,2015.0,7.0,API,383.42999990299876
Mooroolbark,2015.0,7.0,O3,9790.0
Mooroolbark,2015.0,8.0,API,419.3699997810004
Mooroolbark,2015.0,8.0,O3,9810.0
Mooroolbark,2015.0,8.0,PM10,8222.099995138004
Mooroolbark,2015.0,9.0,API,337.5599993570002
Mooroolbark,2015.0,9.0,O3,11006.0
Mooroolbark,2015.0,9.0,PM10,9291.600003030999
Mooroolbark,2015.0,10.0,API,334.3799989170001
Mooroolbark,2015.0,10.0,O3,14296.0
Mooroolbark,2015.0,10.0,PM10,13237.600010583003
Mooroolbark,2015.0,11.0,API,294.99999981199994
Mooroolbark,2015.0,11.0,O3,12228.0
Mooroolbark,2015.0,11.0,PM10,10665.000009458003
Mooroolbark,2015.0,12.0,API,316.6699992029995
Mooroolbark,2015.0,12.0,O3,14943.0
Mooroolbark,2015.0,12.0,PM10,12925.600011445998
Morwell East,2015.0,1.0,API,323.89999944899995
Morwell East,2015.0,1.0,BPM2.5,3726.8000128730005
Morwell East,2015.0,1.0,CO,40.000000526999976
Morwell East,2015.0,1.0,SO2,674.0
Morwell East,2015.0,2.0,API,350.33999942300034
Morwell East,2015.0,2.0,BPM2.5,3967.699999281999
Morwell East,2015.0,2.0,CO,56.500000794999934
Morwell East,2015.0,2.0,SO2,492.0
Morwell East,2015.0,3.0,API,359.9999986580001
Morwell East,2015.0,3.0,BPM2.5,4773.299992618003
Morwell East,2015.0,3.0,CO,41.40000065500003
Morwell East,2015.0,3.0,SO2,447.0
Morwell East,2015.0,4.0,API,460.85999953499925
Morwell East,2015.0,4.0,BPM2.5,6508.100011021001
Morwell East,2015.0,4.0,CO,94.80000160699961
Morwell East,2015.0,4.0,SO2,205.0
Morwell East,2015.0,5.0,API,423.7199998339997
Morwell East,2015.0,5.0,BPM2.5,5809.800003127999
Morwell East,2015.0,5.0,CO,144.80000159500025
Morwell East,2015.0,5.0,SO2,412.0
Morwell East,2015.0,6.0,API,409.7699995310001
Morwell East,2015.0,6.0,BPM2.5,5566.700000040005
Morwell East,2015.0,6.0,CO,136.90000229200038
Morwell East,2015.0,6.0,SO2,491.0
Morwell East,2015.0,7.0,API,395.1799988219993
Morwell East,2015.0,7.0,BPM2.5,5339.900001887992
Morwell East,2015.0,7.0,CO,153.80000257500024
Morwell East,2015.0,7.0,SO2,259.0
Morwell East,2015.0,8.0,API,323.84999955200016
Morwell East,2015.0,8.0,BPM2.5,3910.6999972699955
Morwell East,2015.0,8.0,CO,98.70000169999948
Morwell East,2015.0,8.0,SO2,326.0
Morwell East,2015.0,9.0,API,303.0000003949997
Morwell East,2015.0,9.0,BPM2.5,4147.000004964002
Morwell East,2015.0,9.0,CO,90.30000143299952
Morwell East,2015.0,9.0,SO2,216.0
Morwell East,2015.0,10.0,API,361.3699990540009
Morwell East,2015.0,10.0,BPM2.5,5420.4000024639945
Morwell East,2015.0,10.0,CO,70.10000104599953
Morwell East,2015.0,10.0,SO2,672.0
Morwell East,2015.0,11.0,API,282.8400005290001
Morwell East,2015.0,11.0,BPM2.5,3253.2000020200035
Morwell East,2015.0,11.0,CO,38.900000458000086
Morwell East,2015.0,11.0,SO2,396.0
Morwell East,2015.0,12.0,API,313.8299994530005
Morwell East,2015.0,12.0,BPM2.5,4467.099998275998
Morwell East,2015.0,12.0,CO,50.60000072099982
Morwell East,2015.0,12.0,SO2,1172.0
Morwell South,2015.0,1.0,API,329.82999904400003
Morwell South,2015.0,1.0,BPM2.5,4090.0000081899993
Morwell South,2015.0,1.0,CO,53.30000055799976
Morwell South,2015.0,1.0,NO2,1972.0
Morwell South,2015.0,1.0,O3,11614.0
Morwell South,2015.0,1.0,SO2,431.0
Morwell South,2015.0,2.0,API,345.6799995540002
Morwell South,2015.0,2.0,BPM2.5,3205.599999511001
Morwell South,2015.0,2.0,CO,53.600000594999905
Morwell South,2015.0,2.0,NO2,1948.0
Morwell South,2015.0,2.0,O3,10543.0
Morwell South,2015.0,2.0,SO2,369.0
Morwell South,2015.0,3.0,API,361.69000020799973
Morwell South,2015.0,3.0,CO,71.3000009369997
Morwell South,2015.0,3.0,NO2,3232.0
Morwell South,2015.0,3.0,O3,11052.0
Morwell South,2015.0,3.0,SO2,431.0
Morwell South,2015.0,4.0,API,434.56999976199927
Morwell South,2015.0,4.0,CO,93.4000015409994
Morwell South,2015.0,4.0,NO2,3955.0
Morwell South,2015.0,4.0,O3,9776.0
Morwell South,2015.0,4.0,SO2,232.0
Morwell South,2015.0,5.0,API,403.5599989920001
Morwell South,2015.0,5.0,CO,104.40000188199956
Morwell South,2015.0,5.0,NO2,3565.0
Morwell South,2015.0,5.0,O3,10634.0
Morwell South,2015.0,5.0,SO2,427.0
Morwell South,2015.0,6.0,API,386.370000296
Morwell South,2015.0,6.0,BPM2.5,2248.1999985449997
Morwell South,2015.0,6.0,CO,101.50000178699955
Morwell South,2015.0,6.0,NO2,5629.0
Morwell South,2015.0,6.0,O3,8007.0
Morwell South,2015.0,6.0,SO2,467.0
Morwell South,2015.0,7.0,API,327.1100000059998
Morwell South,2015.0,7.0,BPM2.5,3902.6999910129975
Morwell South,2015.0,7.0,CO,109.10000188699928
Morwell South,2015.0,7.0,NO2,5311.0
Morwell South,2015.0,7.0,O3,10319.0
Morwell South,2015.0,7.0,SO2,252.0
Morwell South,2015.0,8.0,API,285.2400004499999
Morwell South,2015.0,8.0,BPM2.5,3723.9000010090017
Morwell South,2015.0,8.0,CO,92.20000122299935
Morwell South,2015.0,8.0,NO2,4274.0
Morwell South,2015.0,8.0,O3,12252.0
Morwell South,2015.0,8.0,SO2,254.0
Morwell South,2015.0,9.0,API,42.21999989300001
Morwell South,2015.0,9.0,BPM2.5,582.80000203
