sp_name,year,month,param_id,PV
Brighton,2006,11,O3,14087.0
Brighton,2006,11,PM10,10677.400000000007
Brighton,2006,12,API,1236.0899999999965
Brighton,2006,12,NO2,5175.0
Brighton,2006,12,O3,16744.0
Brighton,2006,12,PM10,23131.09999999999
Dandenong,2006,1,API,543.2499999999997
Dandenong,2006,1,NO2,4101.0
Dandenong,2006,1,O3,14053.0
Dandenong,2006,1,PM10,20420.600000000017
Dandenong,2006,2,API,331.3900000000001
Dandenong,2006,2,NO2,4242.0
Dandenong,2006,2,O3,9728.0
Dandenong,2006,2,PM10,13955.399999999992
Dandenong,2006,3,API,389.48000000000053
Dandenong,2006,3,NO2,6406.0
Dandenong,2006,3,O3,12335.0
Dandenong,2006,3,PM10,18015.49999999999
Dandenong,2006,4,API,417.21000000000066
Dandenong,2006,4,NO2,5404.0
Dandenong,2006,4,O3,9153.0
Dandenong,2006,4,PM10,13496.499999999984
Dandenong,2006,5,API,518.03
Dandenong,2006,5,NO2,8185.0
Dandenong,2006,5,O3,7786.0
Dandenong,2006,5,PM10,13006.300000000001
Dandenong,2006,6,API,607.5499999999995
Dandenong,2006,6,NO2,9745.0
Dandenong,2006,6,O3,5387.0
Dandenong,2006,6,PM10,12925.899999999992
Dandenong,2006,7,API,429.28999999999985
Dandenong,2006,7,NO2,7745.0
Dandenong,2006,7,O3,8931.0
Dandenong,2006,7,PM10,11270.19999999999
Dandenong,2006,8,API,416.89000000000016
Dandenong,2006,8,NO2,8513.0
Dandenong,2006,8,O3,10336.0
Dandenong,2006,8,PM10,12410.900000000009
Dandenong,2006,9,API,346.85999999999996
Dandenong,2006,9,NO2,6267.0
Dandenong,2006,9,O3,12912.0
Dandenong,2006,9,PM10,15020.700000000003
Dandenong,2006,10,API,365.44000000000057
Dandenong,2006,10,NO2,6501.0
Dandenong,2006,10,O3,14266.0
Dandenong,2006,10,PM10,18918.099999999995
Dandenong,2006,11,API,388.6200000000005
Dandenong,2006,11,NO2,5350.0
Dandenong,2006,11,O3,11925.0
Dandenong,2006,11,PM10,19439.500000000004
Dandenong,2006,12,API,1462.0299999999957
Dandenong,2006,12,NO2,4449.0
Dandenong,2006,12,O3,14653.0
Dandenong,2006,12,PM10,33302.200000000004
Footscray,2006,1,API,509.1499999999997
Footscray,2006,1,CO,124.69999999999997
Footscray,2006,1,NO2,5216.0
Footscray,2006,1,O3,13180.0
Footscray,2006,1,PM10,18218.899999999994
Footscray,2006,1,PPM2.5,97.39999999999999
Footscray,2006,1,SO2,603.0
Footscray,2006,2,API,328.99000000000035
Footscray,2006,2,CO,117.2999999999997
Footscray,2006,2,NO2,4805.0
Footscray,2006,2,O3,8401.0
Footscray,2006,2,PM10,14808.000000000005
Footscray,2006,2,PPM2.5,60.800000000000004
Footscray,2006,2,SO2,712.0
Footscray,2006,3,API,394.25000000000017
Footscray,2006,3,CO,151.79999999999941
Footscray,2006,3,NO2,7481.0
Footscray,2006,3,O3,10389.0
Footscray,2006,3,PM10,17632.0
Footscray,2006,3,PPM2.5,73.2
Footscray,2006,3,SO2,862.0
Footscray,2006,4,API,441.6900000000004
Footscray,2006,4,CO,162.99999999999986
Footscray,2006,4,NO2,8159.0
Footscray,2006,4,O3,7700.0
Footscray,2006,4,PM10,10685.299999999996
Footscray,2006,4,PPM2.5,27.300000000000004
Footscray,2006,4,SO2,723.0
Footscray,2006,5,API,475.59000000000003
Footscray,2006,5,CO,237.09999999999965
Footscray,2006,5,NO2,9012.0
Footscray,2006,5,O3,5954.0
Footscray,2006,5,PM10,9052.699999999995
Footscray,2006,5,SO2,750.0
Footscray,2006,6,API,614.1799999999993
Footscray,2006,6,CO,358.80000000000007
Footscray,2006,6,NO2,11064.0
Footscray,2006,6,O3,4276.0
Footscray,2006,6,PM10,10454.000000000011
Footscray,2006,6,PPM2.5,16.9
Footscray,2006,6,SO2,920.0
Footscray,2006,7,API,403.52999999999963
Footscray,2006,7,CO,235.4999999999997
Footscray,2006,7,NO2,8638.0
Footscray,2006,7,O3,8231.0
Footscray,2006,7,PM10,11023.999999999989
Footscray,2006,7,PPM2.5,60.5
Footscray,2006,7,SO2,632.0
Footscray,2006,8,API,382.15000000000026
Footscray,2006,8,CO,215.9999999999997
Footscray,2006,8,NO2,9653.0
Footscray,2006,8,O3,7856.0
Footscray,2006,8,PM10,12825.99999999999
Footscray,2006,8,PPM2.5,35.400000000000006
Footscray,2006,8,SO2,525.0
Footscray,2006,9,API,322.8999999999999
Footscray,2006,9,CO,123.19999999999956
Footscray,2006,9,NO2,7413.0
Footscray,2006,9,O3,10796.0
Footscray,2006,9,PM10,13569.99999999999
Footscray,2006,9,PPM2.5,68.2
Footscray,2006,9,SO2,479.0
Footscray,2006,10,API,112.86999999999995
Footscray,2006,10,CO,28.90000000000003
Footscray,2006,10,NO2,2068.0
Footscray,2006,10,O3,4280.0
Footscray,2006,10,PM10,5991.100000000003
Footscray,2006,10,PPM2.5,22.5
Footscray,2006,10,SO2,110.0
Footscray,2006,11,API,271.6999999999998
Footscray,2006,11,CO,100.1999999999998
Footscray,2006,11,NO2,4681.0
Footscray,2006,11,O3,5860.0
Footscray,2006,11,PM10,14098.999999999987
Footscray,2006,11,PPM2.5,41.300000000000004
Footscray,2006,11,SO2,597.0
Footscray,2006,12,API,1187.049999999996
Footscray,2006,12,CO,181.19999999999922
Footscray,2006,12,NO2,5415.0
Footscray,2006,12,O3,11748.0
Footscray,2006,12,PM10,26855.499999999985
Footscray,2006,12,PPM2.5,121.29999999999998
Footscray,2006,12,SO2,453.0
Geelong South,2006,1,API,415.91999999999996
Geelong South,2006,1,CO,16.49999999999999
Geelong South,2006,1,NO2,2184.0
Geelong South,2006,1,O3,14179.0
Geelong South,2006,1,PM10,18483.600000000006
Geelong South,2006,1,SO2,504.0
Geelong South,2006,2,API,282.42
Geelong South,2006,2,CO,14.699999999999982
Geelong South,2006,2,NO2,2252.0
Geelong South,2006,2,O3,8019.0
Geelong South,2006,2,PM10,12814.800000000003
Geelong South,2006,2,SO2,585.0
Geelong South,2006,3,API,344.9800000000003
Geelong South,2006,3,CO,32.80000000000004
Geelong South,2006,3,NO2,4179.0
Geelong South,2006,3,O3,13759.0
Geelong South,2006,3,PM10,19089.8
Geelong South,2006,3,SO2,731.0
Geelong South,2006,4,API,299.2800000000003
Geelong South,2006,4,CO,39.700000000000074
Geelong South,2006,4,NO2,4191.0
Geelong South,2006,4,O3,10119.0
Geelong South,2006,4,PM10,12358.800000000007
Geelong South,2006,4,SO2,397.0
Geelong South,2006,5,API,307.93000000000006
Geelong South,2006,5,CO,90.1000000000001
Geelong South,2006,5,NO2,4433.0
Geelong South,2006,5,O3,9364.0
Geelong South,2006,5,PM10,9625.29999999999
Geelong South,2006,5,SO2,647.0
