sp_name,year,month,param_id,PV
Alphington,2010,1,API,341.82
Alphington,2010,1,CO,11.199999999999987
Alphington,2010,1,NO2,3852.0
Alphington,2010,1,O3,10054.0
Alphington,2010,1,PM10,16130.099999999991
Alphington,2010,1,PPM2.5,67.2
Alphington,2010,1,SO2,-895.0
Alphington,2010,2,API,305.56000000000023
Alphington,2010,2,CO,22.099999999999994
Alphington,2010,2,NO2,4015.0
Alphington,2010,2,O3,8956.0
Alphington,2010,2,PM10,13223.800000000003
Alphington,2010,2,PPM2.5,57.599999999999994
Alphington,2010,2,SO2,-885.0
Alphington,2010,3,API,369.03999999999934
Alphington,2010,3,CO,42.20000000000009
Alphington,2010,3,NO2,5634.0
Alphington,2010,3,O3,9953.0
Alphington,2010,3,PM10,13200.799999999997
Alphington,2010,3,PPM2.5,82.39999999999999
Alphington,2010,3,SO2,-1021.0
Alphington,2010,4,API,373.31000000000046
Alphington,2010,4,CO,67.40000000000015
Alphington,2010,4,NO2,5737.0
Alphington,2010,4,O3,8255.0
Alphington,2010,4,PM10,12373.39999999999
Alphington,2010,4,PPM2.5,72.5
Alphington,2010,4,SO2,-737.0
Alphington,2010,5,API,548.1800000000001
Alphington,2010,5,CO,283.7000000000004
Alphington,2010,5,NO2,8035.0
Alphington,2010,5,O3,4931.0
Alphington,2010,5,PM10,13373.900000000009
Alphington,2010,5,PPM2.5,106.4
Alphington,2010,5,SO2,-509.0
Alphington,2010,6,API,507.46999999999935
Alphington,2010,6,CO,237.79999999999916
Alphington,2010,6,NO2,7725.0
Alphington,2010,6,O3,5097.0
Alphington,2010,6,PM10,11633.999999999987
Alphington,2010,6,PPM2.5,104.8
Alphington,2010,6,SO2,-497.0
Alphington,2010,7,API,540.5900000000004
Alphington,2010,7,CO,327.99999999999966
Alphington,2010,7,NO2,8718.0
Alphington,2010,7,O3,5163.0
Alphington,2010,7,PM10,11347.799999999996
Alphington,2010,7,PPM2.5,105.40000000000002
Alphington,2010,7,SO2,-816.0
Alphington,2010,8,API,338.3099999999999
Alphington,2010,8,CO,90.99999999999977
Alphington,2010,8,NO2,6471.0
Alphington,2010,8,O3,2697.0
Alphington,2010,8,PM10,8580.699999999997
Alphington,2010,8,PPM2.5,75.8
Alphington,2010,8,SO2,-871.0
Alphington,2010,9,API,311.08999999999975
Alphington,2010,9,CO,49.90000000000022
Alphington,2010,9,NO2,6363.0
Alphington,2010,9,O3,8002.0
Alphington,2010,9,PM10,11063.699999999997
Alphington,2010,9,PPM2.5,48.8
Alphington,2010,9,SO2,-255.0
Alphington,2010,10,API,327.2699999999997
Alphington,2010,10,CO,39.50000000000013
Alphington,2010,10,NO2,6981.0
Alphington,2010,10,O3,9252.0
Alphington,2010,10,PM10,13285.300000000008
Alphington,2010,10,PPM2.5,55.4
Alphington,2010,10,SO2,215.0
Alphington,2010,11,API,297.4799999999998
Alphington,2010,11,CO,19.099999999999998
Alphington,2010,11,NO2,5535.0
Alphington,2010,11,O3,9974.0
Alphington,2010,11,PM10,11616.600000000006
Alphington,2010,11,PPM2.5,55.50000000000001
Alphington,2010,11,SO2,304.0
Alphington,2010,12,API,309.37999999999937
Alphington,2010,12,CO,22.40000000000005
Alphington,2010,12,NO2,5189.0
Alphington,2010,12,O3,7935.0
Alphington,2010,12,PM10,10907.300000000001
Alphington,2010,12,PPM2.5,50.300000000000004
Alphington,2010,12,SO2,276.0
Altona North,2010,1,NO2,3602.0
Altona North,2010,1,O3,12745.0
Altona North,2010,1,SO2,1649.0
Altona North,2010,2,NO2,3888.0
Altona North,2010,2,O3,10412.0
Altona North,2010,2,SO2,548.0
Altona North,2010,3,NO2,6474.0
Altona North,2010,3,O3,11068.0
Altona North,2010,3,SO2,1210.0
Altona North,2010,4,NO2,7226.0
Altona North,2010,4,O3,9090.0
Altona North,2010,4,SO2,1273.0
Altona North,2010,5,NO2,8481.0
Altona North,2010,5,O3,5964.0
Altona North,2010,5,SO2,1358.0
Altona North,2010,6,NO2,9307.0
Altona North,2010,6,O3,6740.0
Altona North,2010,6,SO2,1595.0
Altona North,2010,7,NO2,9372.0
Altona North,2010,7,O3,3768.0
Altona North,2010,7,SO2,821.0
Altona North,2010,8,NO2,7430.0
Altona North,2010,8,O3,9973.0
Altona North,2010,8,SO2,986.0
Altona North,2010,9,NO2,5451.0
Altona North,2010,9,O3,11393.0
Altona North,2010,9,SO2,2192.0
Altona North,2010,10,NO2,5675.0
Altona North,2010,10,O3,12133.0
Altona North,2010,10,SO2,1610.0
Altona North,2010,11,NO2,4237.0
Altona North,2010,11,O3,12086.0
Altona North,2010,11,SO2,851.0
Altona North,2010,12,NO2,4445.0
Altona North,2010,12,O3,11379.0
Altona North,2010,12,SO2,1490.0
Box.Hill,2010,1,API,344.4100000000005
Box.Hill,2010,1,CO,92.99999999999955
Box.Hill,2010,1,NO2,3627.0
Box.Hill,2010,1,O3,13075.0
Box.Hill,2010,1,PM10,14591.000000000002
Box.Hill,2010,1,SO2,-1164.0
Box.Hill,2010,2,API,199.9699999999998
Box.Hill,2010,2,CO,122.59999999999928
Box.Hill,2010,2,NO2,4083.0
Box.Hill,2010,2,O3,12614.0
Box.Hill,2010,2,PM10,12273.999999999985
Box.Hill,2010,2,SO2,-949.0
Box.Hill,2010,3,API,317.3000000000004
Box.Hill,2010,3,CO,144.89999999999958
Box.Hill,2010,3,NO2,5653.0
Box.Hill,2010,3,O3,13172.0
Box.Hill,2010,3,PM10,11766.000000000005
Box.Hill,2010,3,SO2,-1063.0
Box.Hill,2010,4,API,367.77000000000044
Box.Hill,2010,4,CO,168.3999999999995
Box.Hill,2010,4,NO2,5902.0
Box.Hill,2010,4,O3,10821.0
Box.Hill,2010,4,PM10,9888.499999999998
Box.Hill,2010,4,SO2,-996.0
Box.Hill,2010,5,API,461.46999999999963
Box.Hill,2010,5,CO,317.0000000000004
Box.Hill,2010,5,NO2,7772.0
Box.Hill,2010,5,O3,5518.0
Box.Hill,2010,5,PM10,11032.400000000003
Box.Hill,2010,5,SO2,-876.0
Box.Hill,2010,6,API,514.67
Box.Hill,2010,6,CO,306.7
Box.Hill,2010,6,NO2,7830.0
Box.Hill,2010,6,O3,5815.0
Box.Hill,2010,6,PM10,9527.400000000001
Box.Hill,2010,6,SO2,-764.0
Box.Hill,2010,7,API,483.2800000000004
Box.Hill,2010,7,CO,329.89999999999975
Box.Hill,2010,7,NO2,8724.0
Box.Hill,2010,7,O3,5425.0
Box.Hill,2010,7,PM10,9090.699999999999
Box.Hill,2010,7,SO2,-696.0
Box.Hill,2010,8,API,321.5000000000005
Box.Hill,2010,8,CO,171.7999999999988
Box.Hill,2010,8,NO2,6311.0
Box.Hill,2010,8,O3,9753.0
Box.Hill,2010,8,PM10,7376.000000000006
Box.Hill,2010,8,SO2,-944.0
Box.Hill,2010,9,API,291.16999999999996
Box.Hill,2010,9,CO,155.69999999999936
Box.Hill,2010,9,NO2,5613.0
Box.Hill,2010,9,O3,10652.0
Box.Hill,2010,9,PM10,8460.199999999993
Box.Hill,2010,9,SO2,-1013.0
Box.Hill,2010,10,API,295.22
Box.Hill,2010,10,CO,172.19999999999953
Box.Hill,2010,10,NO2,4637.0
Box.Hill,2010,10,O3,11752.0
Box.Hill,2010,10,PM10,10121.600000000004
Box.Hill,2010,10,SO2,-964.0
Box.Hill,2010,11,API,267.78999999999985
Box.Hill,2010,11,CO,154.4999999999998
Box.Hill,2010,11,NO2,3739.0
Box.Hill,2010,11,O3,11032.0
Box.Hill,2010,11,PM10,9540.9
Box.Hill,2010,11,SO2,-849.0
Box.Hill,2010,12,API,283.44000000000057
Box.Hill,2010,12,CO,115.6000000000001
Box.Hill,2010,12,NO2,3515.0
Box.Hill,2010,12,O3,10331.0
Box.Hill,2010,12,PM10,9872.699999999999
Box.Hill,2010,12,SO2,-775.0
Brighton,2010,1,API,370.5500000000001
Brighton,2010,1,NO2,3223.0
Brighton,2010,1,O3,11312.0
Brighton,2010,1,PM10,14727.699999999992
Brighton,2010,2,API,353.33999999999963
Brighton,2010,2,NO2,3494.0
Brighton,2010,2,O3,11552.0
Brighton,2010,2,PM10,11623.400000000001
Brighton,2010,3,API,391.32000000000016
Brighton,2010,3,NO2,5614.0
Brighton,2010,3,O3,12246.0
Brighton,2010,3,PM10,13018.2
Brighton,2010,4,API,287.16999999999985
Brighton,2010,4,NO2,5723.0
Brighton,2010,4,O3,11159.0
Brighton,2010,4,PM10,12060.399999999998
Brighton,2010,5,API,478.3599999999998
Brighton,2010,5,NO2,8470.0
Brighton,2010,5,O3,7953.0
Brighton,2010,5,PM10,12258.099999999997
Brighton,2010,6,API,496.58999999999935
Brighton,2010,6,NO2,8302.0
Brighton,2010,6,O3,8148.0
Brighton,2010,6,PM10,5354.999999999997
Brighton,2010,7,API,431.54000000000025
Brighton,2010,7,NO2,8858.0
Brighton,2010,7,O3,5685.0
Brighton,2010,7,PM10,5955.6
Brighton,2010,8,API,303.7100000000004
Brighton,2010,8,NO2,6006.0
Brighton,2010,8,PM10,8990.500000000011
Brighton,2010,9,API,278.53000000000014
Brighton,2010,9,NO2,3985.0
Brighton,2010,9,O3,1228.0
Brighton,2010,9,PM10,9458.999999999998
Brighton,2010,10,API,331.74999999999926
Brighton,2010,10,NO2,5162.0
Brighton,2010,10,O3,13334.0
Brighton,2010,10,PM10,11635.900000000005
Brighton,2010,11,API,292.3900000000001
Brighton,2010,11,NO2,3717.0
Brighton,2010,11,O3,12953.0
Brighton,2010,11,PM10,9954.499999999987
Brighton,2010,12,API,312.5200000000001
Brighton,2010,12,NO2,3933.0
Brighton,2010,12,O3,10634.0
Brighton,2010,12,PM10,11495.399999999996
Brooklyn,2010,7,PM10,17347.30000000002
Brooklyn,2010,7,PPM2.5,24.6
Brooklyn,2010,8,PM10,13508.900000000001
Brooklyn,2010,8,PPM2.5,35.9
Brooklyn,2010,9,PM10,12378.199999999992
Brooklyn,2010,9,PPM2.5,28.8
Brooklyn,2010,10,API,316.20000000000005
Brooklyn,2010,10,PM10,19099.800000000014
Brooklyn,2010,10,PPM2.5,35.7
Brooklyn,2010,11,API,346.2600000000001
Brooklyn,2010,11,PM10,15839.800000000014
Brooklyn,2010,11,PPM2.5,52.0
Brooklyn,2010,12,API,377.25000000000006
Brooklyn,2010,12,PM10,15216.79999999999
Brooklyn,2010,12,PPM2.5,59.50000000000001
Brooklyn School,2010,1,PM10,19544.399999999998
Brooklyn School,2010,2,PM10,20370.399999999983
Brooklyn School,2010,3,PM10,19848.29999999998
Brooklyn School,2010,4,PM10,17600.699999999986
Brooklyn School,2010,5,PM10,15789.599999999997
Brooklyn School,2010,6,PM10,20396.700000000008
Brooklyn School,2010,7,PM10,18789.399999999998
Brooklyn School,2010,8,PM10,15298.499999999995
Brooklyn School,2010,9,PM10,12732.099999999979
Dandenong,2010,1,API,347.1800000000004
Dandenong,2010,1,NO2,5113.0
Dandenong,2010,1,O3,12353.0
Dandenong,2010,1,PM10,15607.299999999996
Dandenong,2010,2,API,316.23000000000036
Dandenong,2010,2,NO2,5666.0
Dandenong,2010,2,O3,11424.0
Dandenong,2010,2,PM10,13072.800000000008
Dandenong,2010,3,API,364.77999999999986
Dandenong,2010,3,NO2,7900.0
Dandenong,2010,3,O3,12248.0
Dandenong,2010,3,PM10,14218.099999999991
Dandenong,2010,4,API,389.83000000000004
Dandenong,2010,4,NO2,8538.0
Dandenong,2010,4,O3,10012.0
Dandenong,2010,4,PM10,11382.099999999999
Dandenong,2010,5,API,484.31000000000006
Dandenong,2010,5,NO2,9411.0
Dandenong,2010,5,O3,7680.0
Dandenong,2010,5,PM10,12104.100000000004
Dandenong,2010,6,API,498.95
Dandenong,2010,6,NO2,10428.0
Dandenong,2010,6,O3,7543.0
Dandenong,2010,6,PM10,11142.899999999994
Dandenong,2010,7,API,495.0700000000001
Dandenong,2010,7,NO2,11287.0
Dandenong,2010,7,O3,6847.0
Dandenong,2010,7,PM10,9929.800000000003
Dandenong,2010,8,API,324.9600000000004
Dandenong,2010,8,NO2,8551.0
Dandenong,2010,8,O3,9431.0
Dandenong,2010,8,PM10,8838.299999999996
Dandenong,2010,9,API,303.0899999999999
Dandenong,2010,9,NO2,6972.0
Dandenong,2010,9,O3,12281.0
Dandenong,2010,9,PM10,9054.700000000004
Dandenong,2010,10,API,327.5599999999998
Dandenong,2010,10,NO2,7418.0
Dandenong,2010,10,O3,13982.0
Dandenong,2010,10,PM10,11443.699999999999
Dandenong,2010,11,API,298.53000000000014
Dandenong,2010,11,NO2,5997.0
Dandenong,2010,11,O3,12708.0
Dandenong,2010,11,PM10,10599.399999999983
Dandenong,2010,12,API,325.9700000000003
Dandenong,2010,12,NO2,5392.0
Dandenong,2010,12,O3,11173.0
Dandenong,2010,12,PM10,12485.199999999993
Footscray,2010,1,API,344.6400000000001
Footscray,2010,1,CO,103.59999999999997
Footscray,2010,1,NO2,4821.0
Footscray,2010,1,O3,11846.0
Footscray,2010,1,PM10,16110.7
Footscray,2010,1,PPM2.5,72.7
Footscray,2010,1,SO2,897.0
Footscray,2010,2,API,335.31000000000006
Footscray,2010,2,CO,132.29999999999956
Footscray,2010,2,NO2,5399.0
Footscray,2010,2,O3,9764.0
Footscray,2010,2,PM10,14638.400000000005
Footscray,2010,2,PPM2.5,67.8
Footscray,2010,2,SO2,935.0
Footscray,2010,3,API,383.0299999999994
Footscray,2010,3,CO,157.69999999999965
Footscray,2010,3,NO2,7482.0
Footscray,2010,3,O3,10359.0
Footscray,2010,3,PM10,15290.699999999993
Footscray,2010,3,PPM2.5,60.0
Footscray,2010,3,SO2,637.0
Footscray,2010,4,API,352.09000000000015
Footscray,2010,4,CO,168.0999999999991
Footscray,2010,4,NO2,8110.0
Footscray,2010,4,O3,8964.0
Footscray,2010,4,PM10,12189.800000000005
Footscray,2010,4,PPM2.5,72.2
Footscray,2010,4,SO2,469.0
Footscray,2010,5,API,469.7599999999998
Footscray,2010,5,CO,258.19999999999976
Footscray,2010,5,NO2,10556.0
Footscray,2010,5,O3,6581.0
Footscray,2010,5,PM10,13827.799999999994
Footscray,2010,5,PPM2.5,85.10000000000001
Footscray,2010,5,SO2,1142.0
Footscray,2010,6,API,445.6099999999996
Footscray,2010,6,CO,230.39999999999904
Footscray,2010,6,NO2,9797.0
Footscray,2010,6,O3,6962.0
Footscray,2010,6,PM10,12338.50000000001
Footscray,2010,6,PPM2.5,77.7
Footscray,2010,6,SO2,786.0
Footscray,2010,7,API,400.63000000000017
Footscray,2010,7,CO,241.09999999999897
Footscray,2010,7,NO2,10726.0
Footscray,2010,7,O3,6694.0
Footscray,2010,7,PM10,11300.600000000011
Footscray,2010,7,PPM2.5,74.5
Footscray,2010,7,SO2,745.0
Footscray,2010,8,API,298.1600000000006
Footscray,2010,8,CO,142.79999999999907
Footscray,2010,8,NO2,7631.0
Footscray,2010,8,O3,11138.0
Footscray,2010,8,PM10,8597.199999999997
Footscray,2010,8,PPM2.5,61.400000000000006
Footscray,2010,8,SO2,419.0
Footscray,2010,9,API,290.04999999999995
Footscray,2010,9,CO,127.49999999999973
Footscray,2010,9,NO2,6717.0
Footscray,2010,9,O3,11548.0
Footscray,2010,9,PM10,12252.700000000006
Footscray,2010,9,PPM2.5,44.400000000000006
Footscray,2010,9,SO2,307.0
Footscray,2010,10,API,349.8600000000002
Footscray,2010,10,CO,139.0999999999995
Footscray,2010,10,NO2,6967.0
Footscray,2010,10,O3,13960.0
Footscray,2010,10,PM10,12064.2
Footscray,2010,10,PPM2.5,55.8
Footscray,2010,10,SO2,473.0
Footscray,2010,11,API,314.9499999999999
Footscray,2010,11,CO,115.79999999999994
Footscray,2010,11,NO2,5406.0
Footscray,2010,11,O3,12249.0
Footscray,2010,11,PM10,11435.799999999996
Footscray,2010,11,PPM2.5,61.20000000000001
Footscray,2010,11,SO2,737.0
Footscray,2010,12,API,324.2699999999995
Footscray,2010,12,CO,99.09999999999961
Footscray,2010,12,NO2,5264.0
Footscray,2010,12,O3,10138.0
Footscray,2010,12,PM10,12912.199999999999
Footscray,2010,12,PPM2.5,55.099999999999994
Footscray,2010,12,SO2,731.0
Geelong South,2010,1,API,341.12000000000035
Geelong South,2010,1,CO,101.49999999999997
Geelong South,2010,1,NO2,2580.0
Geelong South,2010,1,O3,11707.0
Geelong South,2010,1,PM10,15924.099999999997
Geelong South,2010,1,SO2,553.0
Geelong South,2010,2,API,342.7300000000002
Geelong South,2010,2,CO,124.09999999999974
Geelong South,2010,2,NO2,2568.0
Geelong South,2010,2,O3,10809.0
Geelong South,2010,2,PM10,14562.299999999996
Geelong South,2010,2,SO2,523.0
Geelong South,2010,3,API,369.2599999999994
Geelong South,2010,3,CO,166.79999999999973
Geelong South,2010,3,NO2,4540.0
Geelong South,2010,3,O3,11783.0
Geelong South,2010,3,PM10,14437.600000000013
Geelong South,2010,3,SO2,536.0
Geelong South,2010,4,API,351.6500000000001
Geelong South,2010,4,CO,169.5999999999994
Geelong South,2010,4,NO2,4988.0
Geelong South,2010,4,O3,10619.0
Geelong South,2010,4,PM10,11726.000000000007
Geelong South,2010,4,SO2,740.0
Geelong South,2010,5,API,389.04000000000036
Geelong South,2010,5,CO,197.69999999999936
Geelong South,2010,5,NO2,5776.0
Geelong South,2010,5,O3,9031.0
Geelong South,2010,5,PM10,11282.799999999983
Geelong South,2010,5,SO2,671.0
Geelong South,2010,6,API,351.5600000000004
Geelong South,2010,6,CO,221.19999999999985
Geelong South,2010,6,NO2,5663.0
Geelong South,2010,6,O3,9556.0
Geelong South,2010,6,PM10,10374.6
Geelong South,2010,6,SO2,644.0
Geelong South,2010,7,API,333.94
Geelong South,2010,7,CO,181.39999999999944
Geelong South,2010,7,NO2,6035.0
Geelong South,2010,7,O3,10014.0
Geelong South,2010,7,PM10,9781.100000000013
Geelong South,2010,7,SO2,587.0
Geelong South,2010,8,API,263.60000000000053
Geelong South,2010,8,CO,139.89999999999978
Geelong South,2010,8,NO2,3816.0
Geelong South,2010,8,O3,14047.0
Geelong South,2010,8,PM10,9244.500000000007
Geelong South,2010,8,SO2,443.0
Geelong South,2010,9,API,237.20999999999998
Geelong South,2010,9,CO,161.0999999999993
Geelong South,2010,9,NO2,3946.0
Geelong South,2010,9,O3,8251.0
Geelong South,2010,9,PM10,9966.10000000001
Geelong South,2010,9,SO2,540.0
Geelong South,2010,10,API,301.33000000000027
Geelong South,2010,10,CO,166.4999999999998
Geelong South,2010,10,NO2,4375.0
Geelong South,2010,10,O3,16601.0
Geelong South,2010,10,PM10,12868.599999999988
Geelong South,2010,10,SO2,896.0
Geelong South,2010,11,API,294.17000000000024
Geelong South,2010,11,CO,117.19999999999979
Geelong South,2010,11,NO2,3279.0
Geelong South,2010,11,O3,13569.0
Geelong South,2010,11,PM10,11923.799999999996
Geelong South,2010,11,SO2,571.0
Geelong South,2010,12,API,301.3900000000001
Geelong South,2010,12,CO,139.2999999999993
Geelong South,2010,12,NO2,3179.0
Geelong South,2010,12,O3,10912.0
Geelong South,2010,12,PM10,13939.500000000018
Geelong South,2010,12,SO2,673.0
Melton,2010,1,O3,12768.0
Melton,2010,2,O3,11555.0
Melton,2010,3,O3,12278.0
Melton,2010,4,O3,12066.0
Melton,2010,5,O3,9995.0
Melton,2010,6,O3,10621.0
Melton,2010,7,O3,8427.0
Melton,2010,8,O3,12166.0
Melton,2010,9,O3,13906.0
Melton,2010,10,O3,11999.0
Melton,2010,11,O3,5912.0
Melton,2010,12,O3,9632.0
Mooroolbark,2010,1,API,407.83000000000004
Mooroolbark,2010,1,CO,97.69999999999958
Mooroolbark,2010,1,NO2,3659.0
Mooroolbark,2010,1,O3,14140.0
Mooroolbark,2010,1,PM10,13891.69999999999
Mooroolbark,2010,2,API,361.17000000000013
Mooroolbark,2010,2,CO,112.49999999999969
Mooroolbark,2010,2,NO2,3803.0
Mooroolbark,2010,2,O3,11988.0
Mooroolbark,2010,2,PM10,13740.499999999995
Mooroolbark,2010,3,API,456.2100000000003
Mooroolbark,2010,3,CO,164.09999999999965
Mooroolbark,2010,3,NO2,5468.0
Mooroolbark,2010,3,O3,10352.0
Mooroolbark,2010,3,PM10,15378.899999999998
Mooroolbark,2010,4,API,531.5
Mooroolbark,2010,4,CO,200.19999999999953
Mooroolbark,2010,4,NO2,5729.0
Mooroolbark,2010,4,O3,9213.0
Mooroolbark,2010,4,PM10,14257.799999999996
Mooroolbark,2010,5,API,669.0400000000006
Mooroolbark,2010,5,CO,354.60000000000053
Mooroolbark,2010,5,NO2,7137.0
Mooroolbark,2010,5,O3,6520.0
Mooroolbark,2010,5,PM10,16281.4
Mooroolbark,2010,6,API,646.6699999999985
Mooroolbark,2010,6,CO,310.80000000000035
Mooroolbark,2010,6,NO2,6997.0
Mooroolbark,2010,6,O3,6441.0
Mooroolbark,2010,6,PM10,13403.500000000013
Mooroolbark,2010,7,API,624.9699999999999
Mooroolbark,2010,7,CO,400.9999999999995
Mooroolbark,2010,7,NO2,7327.0
Mooroolbark,2010,7,O3,7486.0
Mooroolbark,2010,7,PM10,14235.299999999981
Mooroolbark,2010,8,API,413.84999999999985
Mooroolbark,2010,8,CO,198.89999999999884
Mooroolbark,2010,8,NO2,5128.0
Mooroolbark,2010,8,O3,9453.0
Mooroolbark,2010,8,PM10,8931.900000000001
Mooroolbark,2010,9,API,357.6799999999997
Mooroolbark,2010,9,CO,134.59999999999934
Mooroolbark,2010,9,NO2,4764.0
Mooroolbark,2010,9,O3,9564.0
Mooroolbark,2010,9,PM10,8585.500000000002
Mooroolbark,2010,10,API,342.15999999999974
Mooroolbark,2010,10,CO,152.79999999999924
Mooroolbark,2010,10,NO2,4438.0
Mooroolbark,2010,10,O3,9885.0
Mooroolbark,2010,10,PM10,10697.800000000016
Mooroolbark,2010,11,API,332.35000000000053
Mooroolbark,2010,11,CO,124.40000000000006
Mooroolbark,2010,11,NO2,3832.0
Mooroolbark,2010,11,O3,11084.0
Mooroolbark,2010,11,PM10,10998.599999999997
Mooroolbark,2010,12,API,341.54
Mooroolbark,2010,12,CO,113.29999999999929
Mooroolbark,2010,12,NO2,3584.0
Mooroolbark,2010,12,O3,9798.0
Mooroolbark,2010,12,PM10,11839.099999999997
Point Cook,2010,1,API,273.07000000000033
Point Cook,2010,1,NO2,1883.0
Point Cook,2010,1,O3,7848.0
Point Cook,2010,2,API,295.4599999999997
Point Cook,2010,2,NO2,2131.0
Point Cook,2010,2,O3,10520.0
Point Cook,2010,3,API,346.6599999999997
Point Cook,2010,3,NO2,2657.0
Point Cook,2010,3,O3,13286.0
Point Cook,2010,4,API,332.96999999999997
Point Cook,2010,4,NO2,4125.0
Point Cook,2010,4,O3,11802.0
Point Cook,2010,5,API,405.55000000000047
Point Cook,2010,5,NO2,4807.0
Point Cook,2010,5,O3,9443.0
Point Cook,2010,6,API,363.57999999999964
Point Cook,2010,6,NO2,3769.0
Point Cook,2010,6,O3,9551.0
Point Cook,2010,7,API,346.1600000000004
Point Cook,2010,7,NO2,5334.0
Point Cook,2010,7,O3,9141.0
Point Cook,2010,8,API,254.9000000000003
Point Cook,2010,8,NO2,2830.0
Point Cook,2010,8,O3,12947.0
Point Cook,2010,9,API,247.49000000000026
Point Cook,2010,9,NO2,1776.0
Point Cook,2010,9,O3,14279.0
Point Cook,2010,10,API,298.0100000000002
Point Cook,2010,10,NO2,2547.0
Point Cook,2010,10,O3,14081.0
Point Cook,2010,11,API,281.53000000000037
Point Cook,2010,11,NO2,2794.0
Point Cook,2010,11,O3,11150.0
